time,Data,airtime,coding_rate,data_rate,frequency,gateway,rssi,sensor,snr
2021-06-15 12:06:52.940461+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-103.0,mdot-six,-2.2
2021-06-15 12:11:56.812882+00:00,1.06,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-108.0,mdot-six,-0.2
2021-06-15 12:17:00.684749+00:00,0.88,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-109.0,mdot-six,1.2
2021-06-15 12:22:04.557881+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-110.0,mdot-six,4.8
2021-06-15 12:27:08.438948+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-105.0,mdot-six,3.8
2021-06-15 12:32:12.306484+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-103.0,mdot-six,7.5
2021-06-15 12:37:16.177601+00:00,1.06,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-100.0,mdot-six,5.8
2021-06-15 12:42:20.043337+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-100.0,mdot-six,7.5
2021-06-15 12:47:23.923222+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-97.0,mdot-six,7.2
2021-06-15 12:52:27.793502+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-106.0,mdot-six,2.2
2021-06-15 12:57:31.661956+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-99.0,mdot-six,5.8
2021-06-15 13:02:35.542462+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-103.0,mdot-six,5.5
2021-06-15 13:07:39.416464+00:00,0.37,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-106.0,mdot-six,0.8
2021-06-15 13:12:43.287831+00:00,0.37,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-105.0,mdot-six,4.5
2021-06-15 13:17:47.157983+00:00,0.38,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-111.0,mdot-six,4.5
2021-06-15 13:22:51.027733+00:00,0.38,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-100.0,mdot-six,6.0
2021-06-15 13:27:54.903422+00:00,0.37,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-112.0,mdot-six,2.2
2021-06-15 13:32:58.348653+00:00,0.37,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-104.0,mdot-six,5.2
2021-06-15 13:38:02.213837+00:00,0.38,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-108.0,mdot-six,-1.8
2021-06-15 13:43:06.084088+00:00,0.39,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-105.0,mdot-six,-1.5
2021-06-15 13:48:09.962041+00:00,0.39,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-106.0,mdot-six,3.8
2021-06-15 13:53:13.838016+00:00,0.39,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-107.0,mdot-six,1.0
2021-06-15 13:58:17.703610+00:00,0.39,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,5.2
2021-06-15 14:03:21.576076+00:00,0.39,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-106.0,mdot-six,3.2
2021-06-15 14:08:25.452307+00:00,0.38,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-112.0,mdot-six,2.5
2021-06-15 14:13:29.327246+00:00,0.38,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-102.0,mdot-six,4.8
2021-06-15 14:18:33.192595+00:00,0.38,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-99.0,mdot-six,7.0
2021-06-15 14:23:37.064917+00:00,0.38,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-102.0,mdot-six,4.2
2021-06-15 14:28:40.943343+00:00,0.38,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-109.0,mdot-six,0.5
2021-06-15 14:33:44.816797+00:00,0.37,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-104.0,mdot-six,4.8
2021-06-15 14:38:48.684862+00:00,0.37,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-104.0,mdot-six,4.0
2021-06-15 14:43:52.558380+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-108.0,mdot-six,2.2
2021-06-15 14:48:56.434240+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,5.2
2021-06-15 14:54:00.301748+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-104.0,mdot-six,4.8
2021-06-15 14:59:04.181689+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-104.0,mdot-six,5.0
2021-06-15 15:04:08.054815+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,5.0
2021-06-15 15:09:11.928785+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-108.0,mdot-six,3.5
2021-06-15 15:14:15.799415+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-103.0,mdot-six,4.2
2021-06-15 15:19:19.675807+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-105.0,mdot-six,4.0
2021-06-15 15:24:23.551949+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-97.0,mdot-six,7.2
2021-06-15 15:29:27.417394+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-106.0,mdot-six,4.2
2021-06-15 15:34:31.296248+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-104.0,mdot-six,4.2
2021-06-15 15:39:35.162949+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-114.0,mdot-six,-8.5
2021-06-15 15:44:39.038227+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-102.0,mdot-six,4.8
2021-06-15 15:49:42.917411+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-105.0,mdot-six,4.8
2021-06-15 15:54:46.786878+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-107.0,mdot-six,2.5
2021-06-15 15:59:50.669063+00:00,0.33,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-102.0,mdot-six,4.5
2021-06-15 16:04:54.542924+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-99.0,mdot-six,4.8
2021-06-15 16:09:58.414932+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-99.0,mdot-six,7.8
2021-06-15 16:15:02.279526+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-100.0,mdot-six,5.8
2021-06-15 16:20:06.156595+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-100.0,mdot-six,7.2
2021-06-15 16:25:10.024660+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-105.0,mdot-six,4.5
2021-06-15 16:30:13.905714+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-108.0,mdot-six,3.2
2021-06-15 16:35:17.777908+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-99.0,mdot-six,6.2
2021-06-15 16:40:21.653530+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-99.0,mdot-six,6.0
2021-06-15 16:45:25.529762+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-102.0,mdot-six,5.8
2021-06-15 16:50:29.399753+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-102.0,mdot-six,7.5
2021-06-15 16:55:33.269537+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-102.0,mdot-six,4.2
2021-06-15 17:00:37.149948+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-108.0,mdot-six,3.5
2021-06-15 17:05:41.021811+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-95.0,mdot-six,5.5
2021-06-15 17:10:44.897951+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-103.0,mdot-six,4.8
2021-06-15 17:15:48.768939+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-98.0,mdot-six,5.5
2021-06-15 17:20:52.642984+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-103.0,mdot-six,6.8
2021-06-15 17:25:56.511756+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-102.0,mdot-six,5.2
2021-06-15 17:31:00.390597+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-100.0,mdot-six,6.5
2021-06-15 17:36:04.261288+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-98.0,mdot-six,4.8
2021-06-15 17:41:08.129589+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,4.2
2021-06-15 17:46:12.009336+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-100.0,mdot-six,7.0
2021-06-15 17:51:15.876063+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-99.0,mdot-six,6.2
2021-06-15 17:56:19.757485+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-101.0,mdot-six,5.0
2021-06-15 18:01:23.629718+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-106.0,mdot-six,4.0
2021-06-15 18:06:27.500238+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-103.0,mdot-six,6.0
2021-06-15 18:11:31.375364+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-104.0,mdot-six,0.5
2021-06-15 18:16:35.246391+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-108.0,mdot-six,-2.0
2021-06-15 18:21:39.123855+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-108.0,mdot-six,3.0
2021-06-15 18:26:42.997218+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-96.0,mdot-six,6.8
2021-06-15 18:31:46.869220+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-104.0,mdot-six,5.0
2021-06-15 18:36:50.739419+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-103.0,mdot-six,5.2
2021-06-15 18:41:54.623778+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-104.0,mdot-six,5.2
2021-06-15 18:46:58.492492+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-99.0,mdot-six,6.2
2021-06-15 18:52:02.369291+00:00,0.33,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-105.0,mdot-six,5.0
2021-06-15 18:57:06.248637+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-105.0,mdot-six,4.2
2021-06-15 19:02:10.114361+00:00,0.33,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-101.0,mdot-six,7.8
2021-06-15 19:07:13.995160+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-101.0,mdot-six,5.2
2021-06-15 19:12:17.864791+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-105.0,mdot-six,5.5
2021-06-15 19:17:21.735009+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-100.0,mdot-six,6.2
2021-06-15 19:22:25.610641+00:00,0.33,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-103.0,mdot-six,5.8
2021-06-15 19:27:29.484174+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-97.0,mdot-six,7.2
2021-06-15 19:32:33.353108+00:00,0.33,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-102.0,mdot-six,5.0
2021-06-15 19:37:37.231301+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-99.0,mdot-six,7.8
2021-06-15 19:42:41.108249+00:00,0.33,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,6.0
2021-06-15 19:47:44.985535+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-106.0,mdot-six,4.2
2021-06-15 19:52:48.854256+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-102.0,mdot-six,5.5
2021-06-15 19:57:52.729403+00:00,0.33,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,4.0
2021-06-15 20:02:56.600232+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-101.0,mdot-six,6.8
2021-06-15 20:08:00.473014+00:00,0.33,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-109.0,mdot-six,3.0
2021-06-15 20:13:04.351194+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-102.0,mdot-six,5.5
2021-06-15 20:18:08.218748+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-101.0,mdot-six,5.2
2021-06-15 20:23:12.097728+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-102.0,mdot-six,5.5
2021-06-15 20:28:15.974589+00:00,0.32,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-98.0,mdot-six,6.8
2021-06-15 20:33:19.847052+00:00,0.31,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-102.0,mdot-six,4.0
2021-06-15 20:38:23.720159+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-102.0,mdot-six,5.0
2021-06-15 20:43:27.585500+00:00,0.32,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,5.2
2021-06-15 20:48:31.468461+00:00,0.33,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-96.0,mdot-six,5.0
2021-06-15 20:53:35.335931+00:00,0.32,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-98.0,mdot-six,6.2
2021-06-15 20:58:39.207818+00:00,0.33,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-93.0,mdot-six,4.0
2021-06-15 21:03:43.084737+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-99.0,mdot-six,6.2
2021-06-15 21:08:46.962578+00:00,0.33,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-97.0,mdot-six,5.5
2021-06-15 21:13:50.829763+00:00,0.33,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-97.0,mdot-six,5.5
2021-06-15 21:18:54.711458+00:00,0.33,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-98.0,mdot-six,4.0
2021-06-15 21:23:58.582065+00:00,0.33,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-97.0,mdot-six,4.2
2021-06-15 21:29:02.454769+00:00,0.33,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-100.0,mdot-six,5.5
2021-06-15 21:34:06.338092+00:00,0.32,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-102.0,mdot-six,5.8
2021-06-15 21:39:10.203839+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-107.0,mdot-six,6.5
2021-06-15 21:44:14.078642+00:00,0.32,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,4.0
2021-06-15 21:49:17.946754+00:00,0.33,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-105.0,mdot-six,5.8
2021-06-15 21:54:21.825000+00:00,0.33,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-102.0,mdot-six,5.8
2021-06-15 21:59:25.702989+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-99.0,mdot-six,4.8
2021-06-15 22:04:29.570588+00:00,0.33,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-103.0,mdot-six,4.8
2021-06-15 22:09:33.451159+00:00,0.33,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-107.0,mdot-six,5.5
2021-06-15 22:14:37.326982+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-105.0,mdot-six,5.8
2021-06-15 22:19:41.196868+00:00,0.33,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-109.0,mdot-six,6.5
2021-06-15 22:24:45.069879+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-103.0,mdot-six,7.2
2021-06-15 22:29:48.944504+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-108.0,mdot-six,4.2
2021-06-15 22:34:52.815760+00:00,0.33,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-103.0,mdot-six,5.5
2021-06-15 22:39:56.686231+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-115.0,mdot-six,6.2
2021-06-15 22:45:00.570275+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-107.0,mdot-six,5.2
2021-06-15 22:50:04.433661+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-111.0,mdot-six,5.2
2021-06-15 22:55:08.310201+00:00,0.33,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-99.0,mdot-six,6.5
2021-06-15 23:00:12.184844+00:00,0.33,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-107.0,mdot-six,4.5
2021-06-15 23:05:16.063426+00:00,0.33,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-103.0,mdot-six,5.0
2021-06-15 23:10:19.936880+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-99.0,mdot-six,6.0
2021-06-15 23:15:23.806846+00:00,0.33,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-105.0,mdot-six,4.0
2021-06-15 23:20:27.687396+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-98.0,mdot-six,5.0
2021-06-15 23:25:31.555896+00:00,0.33,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-100.0,mdot-six,3.8
2021-06-15 23:30:35.427441+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-103.0,mdot-six,4.5
2021-06-15 23:35:39.308927+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-99.0,mdot-six,4.5
2021-06-15 23:40:43.176870+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-105.0,mdot-six,5.2
2021-06-15 23:45:47.054499+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-100.0,mdot-six,5.5
2021-06-15 23:50:50.928794+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-107.0,mdot-six,4.8
2021-06-15 23:55:54.804130+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-101.0,mdot-six,6.0
2021-06-16 00:00:58.678724+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,5.8
2021-06-16 00:06:02.551229+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-103.0,mdot-six,5.0
2021-06-16 00:11:06.427513+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-105.0,mdot-six,4.8
2021-06-16 00:16:10.300700+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-103.0,mdot-six,3.5
2021-06-16 00:21:14.170275+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-105.0,mdot-six,6.8
2021-06-16 00:26:18.046438+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-105.0,mdot-six,5.5
2021-06-16 00:31:21.917958+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-113.0,mdot-six,2.8
2021-06-16 00:36:25.792687+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-109.0,mdot-six,4.5
2021-06-16 00:41:29.669857+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-113.0,mdot-six,6.2
2021-06-16 00:46:33.543908+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-106.0,mdot-six,4.0
2021-06-16 00:51:37.413052+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-106.0,mdot-six,5.5
2021-06-16 00:56:41.293120+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-108.0,mdot-six,4.8
2021-06-16 01:01:45.176756+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-115.0,mdot-six,1.8
2021-06-16 01:06:49.042775+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,5.5
2021-06-16 01:11:52.916895+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-106.0,mdot-six,6.0
2021-06-16 01:16:56.808177+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-109.0,mdot-six,4.8
2021-06-16 01:22:00.663361+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,3.8
2021-06-16 01:27:04.529232+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,5.8
2021-06-16 01:32:08.408404+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-108.0,mdot-six,6.2
2021-06-16 01:37:12.279450+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-101.0,mdot-six,6.8
2021-06-16 01:42:16.161612+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-100.0,mdot-six,6.2
2021-06-16 01:47:20.034703+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-108.0,mdot-six,3.5
2021-06-16 01:52:23.904694+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-117.0,mdot-six,2.5
2021-06-16 01:57:27.782152+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,5.8
2021-06-16 02:02:31.656672+00:00,0.32,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-103.0,mdot-six,5.2
2021-06-16 02:07:35.530090+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-105.0,mdot-six,4.2
2021-06-16 02:12:39.403749+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-113.0,mdot-six,5.2
2021-06-16 02:17:43.272647+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-102.0,mdot-six,5.0
2021-06-16 02:22:47.148419+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-107.0,mdot-six,5.2
2021-06-16 02:27:51.027235+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-103.0,mdot-six,4.8
2021-06-16 02:32:54.905236+00:00,0.33,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-105.0,mdot-six,4.2
2021-06-16 02:37:58.770395+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-100.0,mdot-six,6.5
2021-06-16 02:43:02.648221+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-100.0,mdot-six,5.5
2021-06-16 02:48:06.516729+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-100.0,mdot-six,7.0
2021-06-16 02:53:10.392488+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,5.8
2021-06-16 02:58:14.271073+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-109.0,mdot-six,5.2
2021-06-16 03:03:18.145015+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-117.0,mdot-six,4.8
2021-06-16 03:08:22.013205+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-109.0,mdot-six,4.0
2021-06-16 03:13:25.892363+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-109.0,mdot-six,4.5
2021-06-16 03:18:29.763665+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-100.0,mdot-six,5.5
2021-06-16 03:23:33.636425+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-113.0,mdot-six,4.2
2021-06-16 03:28:37.513103+00:00,0.33,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-99.0,mdot-six,5.5
2021-06-16 03:33:41.391047+00:00,0.33,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-108.0,mdot-six,4.0
2021-06-16 03:38:45.256052+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-103.0,mdot-six,4.8
2021-06-16 03:43:49.137830+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-113.0,mdot-six,6.2
2021-06-16 03:48:53.006864+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-105.0,mdot-six,6.5
2021-06-16 03:53:56.882857+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-108.0,mdot-six,5.2
2021-06-16 03:59:00.754365+00:00,0.33,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-102.0,mdot-six,5.8
2021-06-16 04:04:04.640642+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-111.0,mdot-six,5.8
2021-06-16 04:09:08.503958+00:00,0.33,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,6.5
2021-06-16 04:14:12.387777+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-106.0,mdot-six,5.0
2021-06-16 04:19:16.249383+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-103.0,mdot-six,5.0
2021-06-16 04:24:20.124636+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-100.0,mdot-six,6.2
2021-06-16 04:29:24.002443+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-103.0,mdot-six,3.5
2021-06-16 04:34:27.879641+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-108.0,mdot-six,3.2
2021-06-16 04:39:31.754549+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-109.0,mdot-six,2.5
2021-06-16 04:44:35.619516+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-109.0,mdot-six,5.0
2021-06-16 04:49:39.500066+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,5.2
